host_id,latitude,longitude,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability
223476936,52.37313,4.88764,86,1,14,4.94,2,308
67904836,52.38182,4.84482,49,3,182,4.94,3,36
6300541,52.31907,4.94584,58,1,329,4.94,1,112
230144847,52.37117,4.85472,99,2,11,4.93,2,0
6909382,52.38049,4.88624,100,3,183,4.93,1,234
189017181,52.35363,4.92085,90,4,10,4.92,1,28
87974972,52.35277,4.93774,135,2,20,4.92,3,184
31501327,52.38303,4.87099,110,3,237,4.92,1,78
233479007,52.37503,4.88736,80,3,19,4.91,2,39
8026232,52.29604,4.9731,89,1,76,4.91,1,59
47796138,52.3341,4.80439,85,2,115,4.91,1,301
44419971,52.37997,4.89288,120,2,200,4.91,1,153
7356863,52.36165,4.86389,110,1,233,4.91,1,135
199719632,52.37387,4.85934,45,1,50,4.9,3,9
106653886,52.38666,4.92126,53,2,142,4.9,1,107
19399691,52.35291,4.84109,85,2,175,4.9,1,261
8628296,52.35201,4.89401,140,2,61,4.89,1,39
147408776,52.37298,4.90563,162,2,95,4.89,1,115
16195941,52.33167,4.85936,95,2,170,4.89,2,90
80317785,52.37018,4.90687,225,3,7,4.88,1,13
47770842,52.38021,4.97351,180,1,7,4.88,4,344
8778234,52.36682,4.90796,120,5,14,4.88,2,61
14800933,52.36094,4.87545,135,2,178,4.88,1,235
2851886,52.38982,4.88421,149,2,390,4.87,1,101
233177025,52.37682,4.85951,100,3,6,4.86,1,11
2598068,52.37586,4.94558,130,2,17,4.86,1,27
13172125,52.39013,4.91158,70,1,51,4.86,2,3
45875373,52.3795,4.8738,120,2,103,4.86,1,198
2674028,52.39432,4.91046,425,1,201,4.86,3,197
234040924,52.32123,4.97999,125,2,20,4.84,1,0
115640292,52.36871,4.87238,79,2,129,4.84,1,68
165814590,52.36755,4.88028,53,1,77,4.83,3,89
37460636,52.36751,4.85025,105,2,79,4.83,1,1
23104685,52.35633,4.79129,70,2,112,4.83,1,9
23060282,52.37143,4.87116,95,3,203,4.83,2,264
217577916,52.37965,4.89156,110,2,18,4.82,2,209
116572131,52.35955,4.98397,75,2,124,4.82,1,22
76975277,52.36588,4.87722,120,3,130,4.82,1,14
45891368,52.37311,4.90369,67,2,205,4.82,1,208
38499430,52.3794,4.80179,60,1,172,4.81,2,127
49804687,52.34422,4.79162,80,1,196,4.81,1,282
1784454,52.38135,4.87288,149,1,8,4.8,2,40
142007544,52.35023,4.89229,82,2,8,4.8,2,126
1501422,52.36192,4.85551,30,2,406,4.8,1,164
225780606,52.37133,4.85385,70,3,27,4.79,2,90
36272714,52.37116,4.86627,95,3,225,4.79,2,235
163689834,52.37439,4.89769,129,2,76,4.78,2,87
5646154,52.38337,4.90938,74,2,339,4.77,2,86
65075963,52.3562,4.88737,100,3,173,4.76,2,0
19215663,52.35786,4.85769,80,2,139,4.75,2,0
61450024,52.37888,4.87742,93,1,182,4.75,1,265
1899420,52.34642,4.87596,59,1,325,4.75,2,128
113977564,52.38928,4.8771,79,2,6,4.74,42,2
136000556,52.37484,4.87131,200,1,9,4.74,1,139
7176784,52.37631,4.89271,129,1,9,4.74,2,28
231785248,52.35752,4.84509,90,1,21,4.74,1,343
20557758,52.34561,5.00675,69,2,37,4.74,2,166
201376965,52.36463,4.90077,115,3,42,4.74,2,252
90658584,52.40591,4.91084,74,2,154,4.74,1,147
870437,52.37647,4.8933,91,2,180,4.74,1,111
12232781,52.36471,4.90536,57,1,251,4.74,1,25
18787526,52.36637,4.92116,145,3,271,4.74,2,252
4684314,52.34334,4.78774,125,2,361,4.74,1,207
157118260,52.34665,4.79422,85,1,28,4.72,1,125
65075963,52.35426,4.88929,83,3,166,4.72,2,41
15465345,52.36849,4.88971,199,2,199,4.72,3,260
31864995,52.34356,4.87285,104,2,228,4.72,2,341
37046826,52.37572,4.88697,185,4,8,4.71,1,13
5163484,52.36321,4.97672,70,2,8,4.71,2,273
233479007,52.3764,4.88561,80,3,19,4.71,2,44
192844667,52.36377,4.88248,65,2,44,4.71,3,38
79504104,52.3837,4.91495,80,1,51,4.71,2,23
4239610,52.37046,4.88742,110,4,368,4.71,1,185
15530883,52.35088,4.84981,79,1,47,4.7,3,86
4978942,52.36691,4.85708,50,1,88,4.7,2,168
26885157,52.38632,4.87165,89,2,234,4.7,1,241
59484,52.36343,4.89245,80,1,262,4.7,2,171
1849988,52.3685,4.89669,170,2,405,4.7,1,18
61094269,52.36965,4.91464,94,1,109,4.69,2,195
4297910,52.38038,4.83622,90,3,32,4.68,1,53
213767977,52.36274,4.98226,130,2,37,4.68,1,176
34924096,52.35166,4.79705,68,1,171,4.68,1,276
46309544,52.31078,4.95155,65,1,200,4.68,1,69
51403934,52.36074,4.86737,140,2,26,4.67,1,84
5496917,52.35711,4.99553,46,2,100,4.67,1,17
97204642,52.38135,4.88902,169,3,143,4.67,2,221
89466350,52.36167,4.90441,160,1,153,4.67,1,319
115330332,52.36092,4.89268,225,2,122,4.66,1,305
22425158,52.38355,4.91632,85,1,147,4.66,1,5
2705184,52.35253,4.891,80,3,103,4.65,2,114
21883308,52.34609,4.79445,85,2,228,4.65,1,257
25657043,52.34839,4.849,100,1,43,4.64,2,52
14318799,52.36676,4.92295,110,2,23,4.63,1,152
44826218,52.38566,4.8925,115,2,95,4.63,1,144
86437983,52.37508,4.94022,96,2,146,4.63,1,96
24358999,52.35362,4.89835,124,2,245,4.63,1,100
4091515,52.37112,4.89946,98,3,364,4.63,3,236
21158795,52.3638,4.8445,75,2,10,4.62,1,107
15197662,52.36782,4.86654,109,2,272,4.62,2,214
1271678,52.32455,4.97597,65,2,281,4.62,1,230
14122005,52.36244,4.84305,50,2,285,4.62,3,83
69348568,52.40648,4.96617,80,2,168,4.61,1,309
31093577,52.29969,4.99785,65,1,225,4.61,3,69
209048935,52.37394,4.8986,89,3,40,4.6,2,76
5460973,52.35826,4.87734,200,2,52,4.6,1,284
181908745,52.3625,4.89193,119,3,13,4.59,1,95
67019344,52.37562,4.85692,55,3,163,4.59,1,98
163475919,52.35217,4.89271,250,2,11,4.58,1,127
69971797,52.36678,4.92601,100,2,7,4.57,5,1
79451375,52.41057,4.88549,65,2,123,4.57,1,126
54036035,52.38036,4.88534,115,3,180,4.57,2,26
8890345,52.35658,4.9173,69,2,275,4.57,3,243
13764279,52.35103,4.90863,150,3,59,4.56,1,52
3663982,52.3758,4.85581,89,3,74,4.56,1,157
13096927,52.37019,4.9009,120,3,227,4.56,1,68
2408429,52.36994,4.91482,65,3,278,4.56,1,236
7679262,52.36187,4.93374,78,1,283,4.56,1,52
10015905,52.37991,4.8894,139,2,285,4.56,1,306
173480122,52.36785,4.88521,175,2,65,4.55,1,127
166468718,52.37423,4.8822,90,1,72,4.55,1,39
54036035,52.3787,4.88536,90,3,178,4.55,2,14
9874890,52.3708,4.88576,105,3,282,4.54,1,245
39004824,52.34094,4.8231,99,3,13,4.53,3,147
217460108,52.36476,4.83557,150,2,32,4.53,1,185
153866558,52.35049,4.82914,60,1,73,4.52,1,50
10565382,52.34048,4.90323,89,1,225,4.52,1,56
100346971,52.3747,4.88148,120,1,12,4.5,1,337
237686278,52.37916,4.8755,85,2,15,4.5,1,0
83251420,52.35324,4.83387,75,2,143,4.5,1,233
158271,52.36378,4.90924,110,2,147,4.5,1,133
102253386,52.35608,4.89582,130,2,128,4.49,1,157
48791845,52.37758,4.89385,141,1,180,4.49,1,86
30946768,52.36067,4.89531,80,2,221,4.49,2,0
6063077,52.37455,4.90809,150,2,327,4.49,1,287
8047190,52.37582,4.91655,180,4,67,4.48,1,254
152812427,52.36708,4.8843,69,1,84,4.48,2,40
101026697,52.38193,4.88878,100,4,135,4.48,1,100
29974101,52.36919,4.88396,150,2,213,4.48,1,125
79730066,52.37681,4.92502,85,1,145,4.47,1,4
10009103,52.35331,4.88998,87,2,291,4.47,1,74
224621027,52.40312,4.94213,80,3,25,4.46,1,10
39600914,52.36149,4.82673,58,1,190,4.46,2,214
4841032,52.37409,4.8791,129,1,127,4.45,1,308
67904836,52.38175,4.84653,49,3,159,4.45,3,37
56258088,52.3176,4.98538,50,4,175,4.45,2,189
91138979,52.36718,4.8868,70,3,8,4.44,2,0
11645848,52.3695,4.88664,150,2,20,4.44,2,10
11645848,52.37134,4.88724,150,2,20,4.44,2,22
10670068,52.35193,4.90532,70,2,109,4.44,2,298
19163028,52.39788,4.9363,40,1,110,4.44,3,49
4615590,52.42365,4.88702,60,1,325,4.43,3,230
225041242,52.4064,4.89772,55,1,24,4.42,1,58
11361246,52.30474,4.97775,60,2,41,4.42,2,29
5435558,52.36688,4.8646,125,2,112,4.42,1,11
20919943,52.42464,4.88865,65,3,204,4.42,1,249
251557871,52.41768,4.89479,110,2,5,4.41,1,0
147944689,52.37483,4.96484,250,2,5,4.41,1,0
223476936,52.37342,4.88725,86,1,10,4.41,2,309
194111292,52.35227,4.86485,115,2,46,4.41,1,207
4604071,52.36882,4.85173,125,1,120,4.41,1,213
10783651,52.37725,4.93957,119,2,135,4.41,2,94
104557574,52.38071,4.88658,140,1,81,4.4,1,50
9590018,52.41651,4.87892,65,2,295,4.4,2,12
159620927,52.38197,4.87789,52,3,75,4.39,2,2
4615590,52.4235,4.88806,60,1,311,4.39,3,211
186797247,52.3591,4.82451,89,1,14,4.38,3,125
96919556,52.36207,4.89326,99,2,114,4.38,1,16
49704922,52.37392,4.96965,95,2,121,4.38,1,142
21010247,52.34354,4.89584,140,1,205,4.38,1,227
3529778,52.37443,4.8996,175,2,351,4.38,2,284
25037490,52.37558,4.89219,110,2,47,4.37,1,15
3674666,52.37542,4.88085,185,2,97,4.37,1,232
39899885,52.36962,4.86448,70,1,106,4.37,2,29
15996910,52.37086,4.89512,75,1,127,4.37,4,9
13941331,52.38579,4.89148,105,2,209,4.37,1,2
6673715,52.36628,4.86315,90,2,312,4.37,1,223
11442066,52.37326,4.89749,120,1,48,4.36,2,233
42255602,52.36664,4.89504,396,2,71,4.36,2,314
523115,52.36136,4.86273,195,1,29,4.35,1,0
220078321,52.36346,4.79848,59,1,30,4.35,2,302
711896,52.38971,4.90515,30,2,49,4.35,3,216
47525882,52.38141,4.85975,109,3,58,4.35,2,62
20876684,52.36453,4.92692,80,3,71,4.35,1,8
20719967,52.37766,4.89352,200,3,110,4.35,1,68
11184992,52.39599,4.88073,115,2,258,4.35,1,0
212600641,52.37518,4.8932,120,1,25,4.34,13,68
216094308,52.36015,4.85221,90,4,32,4.34,1,61
1322764,52.37531,4.89155,95,2,35,4.34,1,2
51287227,52.35519,4.89308,100,3,50,4.34,1,86
137145571,52.35335,4.92795,80,2,64,4.34,2,123
131743048,52.39282,4.8874,120,2,68,4.34,1,69
26295647,52.35525,4.93458,155,4,202,4.33,1,208
13840690,52.36812,4.87259,95,1,242,4.33,1,128
23286921,52.36227,4.88631,230,4,236,4.32,1,255
9195515,52.35457,4.87082,100,3,112,4.31,1,95
3552086,52.36804,4.87939,109,2,134,4.31,1,3
63345467,52.3768,4.84957,70,2,149,4.31,1,1
15088193,52.35636,4.90181,100,2,261,4.3,1,229
1212765,52.35208,4.85878,79,1,14,4.29,2,125
192844667,52.36441,4.88199,50,2,38,4.29,3,45
185706527,52.36284,4.89564,245,2,52,4.29,1,107
110484766,52.37094,4.84765,63,3,121,4.29,1,13
187580,52.36775,4.88982,149,3,383,4.29,2,0
72364281,52.31102,4.97255,45,2,82,4.28,2,167
4091515,52.36904,4.89795,80,3,149,4.28,3,219
90127191,52.37205,4.88171,359,3,53,4.27,1,153
173142284,52.32487,4.94643,120,4,62,4.27,1,0
1557835,52.36883,4.89776,109,3,84,4.27,2,123
133561749,52.35253,4.89013,180,2,95,4.27,1,58
7526326,52.36355,4.8447,181,1,102,4.27,1,154
10281285,52.36945,4.88966,199,3,107,4.27,1,71
6384372,52.34853,4.87649,200,1,24,4.26,1,137
114456380,52.36826,4.86231,70,4,116,4.26,1,29
15507949,52.38496,4.86991,54,1,201,4.26,1,3
4674102,52.37648,4.89384,125,1,254,4.26,2,94
53439431,52.36646,4.8787,240,2,55,4.25,1,194
11687273,52.36101,4.86847,90,2,117,4.25,1,100
23693399,52.36482,4.87663,200,1,189,4.25,1,319
805655,52.36552,4.85961,82,5,196,4.25,1,125
126900541,52.38428,4.85704,130,2,26,4.24,2,0
127948209,52.3645,4.88577,79,2,103,4.24,2,263
21672202,52.35945,4.86053,149,2,109,4.24,1,104
61793365,52.36525,4.9135,125,3,109,4.24,1,148
38949022,52.36445,4.88139,88,1,129,4.24,1,22
10079417,52.36287,4.93653,85,2,134,4.24,1,71
85075258,52.35441,4.89043,95,1,30,4.23,1,0
42996222,52.39086,4.94097,175,3,106,4.23,1,65
4844634,52.37828,4.87087,65,2,19,4.22,1,0
16778096,52.3076,4.98024,69,1,28,4.22,1,0
75257064,52.36437,4.90745,95,3,149,4.22,1,162
67005410,52.37545,4.89964,90,1,152,4.22,15,329
23060282,52.37301,4.87091,95,3,194,4.22,2,257
2204967,52.36163,4.88825,130,2,217,4.22,1,53
241484665,52.38276,4.87226,100,2,8,4.21,1,11
62109699,52.2911,4.96865,90,2,23,4.21,1,25
189334195,52.36144,4.85939,80,4,49,4.21,1,36
158957333,52.35219,4.91162,189,2,68,4.21,1,144
9607846,52.36144,4.88972,180,1,89,4.21,1,196
15905757,52.342,4.90302,79,2,184,4.21,1,250
187580,52.36781,4.89001,159,3,444,4.21,2,128
53829324,52.38682,4.92121,85,2,165,4.2,3,326
13060291,52.39736,5.00445,109,1,259,4.2,1,253
6426141,52.37748,4.9617,74,3,301,4.2,1,134
5403147,52.37658,4.84529,55,3,312,4.2,1,0
16707861,52.37454,4.86297,95,2,13,4.19,2,99
2829587,52.37434,4.83537,55,1,104,4.19,3,58
26579054,52.3567,4.87635,80,3,142,4.19,1,67
7051971,52.36762,4.88119,60,2,299,4.19,1,195
2202945,52.36903,4.85603,75,3,356,4.19,2,228
2724977,52.33433,4.84798,170,3,11,4.18,1,59
1195935,52.32542,4.87133,80,2,34,4.18,1,20
211785998,52.37172,4.85247,100,3,34,4.18,1,130
3260802,52.37901,4.89314,125,3,92,4.18,2,4
31864995,52.34328,4.8715,95,2,204,4.18,2,330
135625542,52.35047,4.90201,200,3,5,4.17,1,12
44714709,52.36332,4.90688,130,2,43,4.17,1,82
56440053,52.3426,4.79925,90,1,164,4.17,2,208
15976351,52.37826,4.89188,399,1,19,4.16,1,20
149357572,52.37765,4.89134,117,2,47,4.16,1,110
151343636,52.3842,4.9248,145,3,75,4.16,1,266
124245,52.36773,4.89151,55,2,412,4.16,3,166
3736600,52.37103,4.85214,120,2,9,4.15,1,0
139812512,52.37577,4.87524,120,2,9,4.15,2,284
166535279,52.35443,4.8257,49,1,64,4.15,1,107
50626183,52.37714,4.89367,115,3,166,4.15,2,64
1899873,52.36894,4.87169,67,3,175,4.15,1,21
4415881,52.38094,4.87821,79,3,275,4.15,1,101
538659,52.36567,4.88463,95,4,304,4.15,2,128
5102632,52.37964,4.87383,87,3,308,4.15,1,195
123414,52.37534,4.85729,65,3,453,4.15,1,236
230622759,52.35274,4.89808,225,1,8,4.14,1,0
243912400,52.37772,4.89548,112,3,8,4.14,2,146
168674651,52.36085,4.89324,195,2,63,4.14,1,181
6954442,52.33796,4.94692,125,3,65,4.14,1,78
2427338,52.39305,4.92452,87,2,208,4.14,1,246
12966783,52.36612,4.88613,103,2,80,4.13,1,230
118830499,52.37041,4.87889,100,2,104,4.13,1,219
22944920,52.37692,4.89139,273,7,197,4.13,2,193
24721388,52.36322,4.86661,85,2,212,4.13,1,253
30853205,52.37162,4.9063,80,3,7,4.12,1,18
245090843,52.36895,4.9443,79,3,7,4.12,1,19
196582501,52.37164,4.89293,135,3,38,4.12,2,0
124537053,52.37536,4.89729,169,3,103,4.12,2,78
3040855,52.36522,4.93292,85,1,104,4.12,4,68
68580274,52.38196,4.79238,124,1,137,4.12,1,98
212600641,52.36501,4.93302,93,1,17,4.11,13,0
19886464,52.36597,4.92714,98,2,24,4.11,1,200
2563126,52.37487,4.87949,108,1,190,4.11,1,15
714761,52.34966,4.8582,70,2,115,4.1,1,99
29867555,52.37398,4.83947,79,2,204,4.1,2,234
16989464,52.36982,4.85238,69,3,243,4.1,1,0
247921716,52.40954,4.90069,220,2,6,4.09,1,20
17417642,52.3634,4.90498,175,2,45,4.09,1,244
124537053,52.37518,4.89719,60,3,102,4.09,2,83
125667,52.34983,4.88715,120,3,228,4.09,2,181
106875994,52.3757,4.89276,150,1,75,4.08,1,324
1887873,52.35398,4.90433,110,3,103,4.08,1,42
25142874,52.36188,4.85157,80,3,126,4.08,1,105
3020043,52.36275,4.8631,110,3,206,4.08,2,0
243419758,52.37338,4.90711,230,2,8,4.07,2,264
86548605,52.38255,4.9161,65,2,78,4.07,1,102
1668039,52.33021,4.8575,70,2,90,4.07,2,37
10937669,52.34115,4.92129,83,3,219,4.07,1,0
60041757,52.33865,4.89829,40,2,34,4.06,3,0
197351812,52.37346,4.85739,69,2,41,4.06,3,141
12327340,52.37818,4.87697,90,1,98,4.06,2,289
125350952,52.3754,4.96667,90,3,100,4.06,1,13
102620872,52.37214,4.86816,68,3,107,4.06,1,1
17069976,52.36493,4.8814,90,3,234,4.06,1,147
2439449,52.34934,4.86913,65,3,335,4.06,1,222
4193761,52.36538,4.85132,48,2,5,4.05,1,8
18918467,52.36256,4.93309,110,2,5,4.05,1,21
24866376,52.39328,4.8801,300,2,5,4.05,2,228
120569848,52.36658,4.84463,68,3,101,4.05,2,122
41130076,52.35167,4.90344,145,2,183,4.05,2,256
32420023,52.37514,4.88162,345,1,7,4.04,1,149
113977564,52.36886,4.86939,139,2,7,4.04,42,0
209791344,52.37216,4.92158,70,2,12,4.04,2,119
212600641,52.37697,4.89336,76,1,28,4.04,13,14
196582501,52.37203,4.89151,135,2,37,4.04,2,0
9394566,52.40981,4.90155,70,2,65,4.04,1,7
34756737,52.37275,4.87785,237,3,41,4.03,1,178
44362039,52.36149,4.90047,155,2,55,4.03,2,285
5097799,52.3663,4.86396,156,2,144,4.03,1,130
209439677,52.343,4.85919,75,3,32,4.02,1,151
129396200,52.40695,4.90321,115,1,73,4.02,1,0
152812427,52.36727,4.88425,109,1,74,4.02,2,84
17231475,52.36044,4.85797,80,2,87,4.02,1,1
19215663,52.36037,4.86171,66,3,114,4.02,2,0
9590018,52.41294,4.88638,75,2,124,4.02,2,16
43928047,52.3716,4.90061,73,1,127,4.02,2,13
48158577,52.37166,4.85383,77,3,170,4.02,1,72
23693012,52.36417,4.89774,250,2,206,4.02,1,310
8999850,52.38173,4.87232,120,2,274,4.02,1,0
77080427,52.34934,5.00974,59,2,49,4.01,1,198
158551224,52.38044,4.81053,50,2,61,4.01,2,11
3040748,52.40992,4.96291,78,1,327,4.01,10,258
34025671,52.37165,4.8703,159,3,4,4,1,0
101313660,52.37813,4.88395,198,1,4,4,1,0
40783398,52.35649,4.89858,157,2,4,4,1,0
220111503,52.36988,4.85675,175,2,4,4,1,0
27348196,52.36504,4.86066,150,2,4,4,1,0
15775742,52.32399,4.94715,110,1,4,4,1,0
167396252,52.35434,4.89372,110,1,4,4,1,4
7122416,52.38962,4.8794,135,3,4,4,1,4
73765146,52.35218,4.89454,200,2,4,4,1,7
9775344,52.35031,5.00692,150,3,4,4,1,11
224778867,52.37575,4.84759,100,1,4,4,1,28
106604473,52.34886,4.83608,100,1,4,4,1,28
47682966,52.34813,4.9065,140,1,4,4,1,35
241029345,52.34882,4.84727,149,2,4,4,1,148
241270151,52.37476,4.90143,525,3,4,4,1,283
255835735,52.37406,4.88484,200,2,4,4,1,291
30594079,52.36502,4.83762,405,4,4,4,1,323
17975858,52.36378,4.88703,400,2,4,4,2,0
1668039,52.32151,4.86385,70,2,4,4,2,51
13476159,52.38477,4.9128,90,2,4,4,2,114
7351191,52.35311,4.91988,80,1,4,4,2,272
173784537,52.37341,4.89144,100,2,4,4,2,315
142864642,52.3498,4.78922,42,1,4,4,2,352
2847616,52.38951,4.88763,200,2,4,4,3,346
47770842,52.38063,4.97182,240,1,4,4,4,348
113977564,52.36418,4.87818,79,3,4,4,42,0
113977564,52.37583,4.83874,159,2,4,4,42,0
1464510,52.34378,4.859,130,2,4,4,106,0
4359905,52.34529,4.91163,125,2,6,4,1,6
138537328,52.36039,4.86487,200,3,89,4,1,29
51718150,52.36575,4.87415,115,3,163,4,1,8
19163028,52.39699,4.93489,40,2,92,3.99,3,54
6401215,52.34668,4.86221,68,2,160,3.99,1,15
32276005,52.42006,4.89537,89,2,195,3.99,1,149
209225693,52.37669,4.8975,150,2,32,3.98,1,83
212839622,52.32337,4.97229,35,1,32,3.98,1,146
79504104,52.38386,4.91676,80,1,43,3.97,2,24
131616040,52.37387,4.89743,89,3,90,3.97,1,76
409583,52.37082,4.91112,130,2,168,3.97,1,250
8571784,52.37176,4.85311,80,3,36,3.96,1,139
28487232,52.37114,4.87686,199,2,40,3.96,2,40
5730772,52.36026,4.8356,85,2,267,3.96,1,305
2132460,52.36535,4.89214,95,1,268,3.96,2,0
34889003,52.35131,4.91276,83,7,27,3.95,1,171
9823915,52.36538,4.84113,69,2,244,3.94,1,3
7212444,52.36381,4.89071,89,4,8,3.93,2,25
43758931,52.36851,4.87538,180,2,120,3.93,1,0
31641559,52.35593,4.88328,183,3,175,3.93,1,38
23865316,52.35272,4.82811,60,4,196,3.93,2,135
197351812,52.37417,4.85842,79,2,41,3.92,3,152
5396465,52.36234,4.80954,75,2,68,3.92,1,47
7019438,52.31567,4.95343,79,3,112,3.92,1,238
2674028,52.39381,4.90867,225,1,235,3.92,3,227
538659,52.36571,4.88464,99,4,338,3.92,2,132
76517928,52.29976,4.98678,95,4,6,3.91,4,22
228225831,52.37698,4.89318,100,1,6,3.91,9,42
202189822,52.37237,4.8546,75,3,37,3.91,1,145
46148113,52.37175,4.87555,107,2,169,3.91,1,0
7438608,52.34309,4.79579,77,2,231,3.91,1,237
99039112,52.37605,4.89129,120,2,24,3.89,1,24
168700045,52.40596,4.90608,85,3,58,3.89,1,37
27733078,52.38321,4.88704,70,2,77,3.89,4,9
4342237,52.36683,4.86017,89,3,166,3.89,1,10
33132277,52.36035,4.90607,100,2,171,3.89,1,205
24579161,52.37387,4.88681,148,1,208,3.89,1,323
41797566,52.37013,4.87197,125,1,11,3.88,1,0
158551224,52.37864,4.81098,58,2,59,3.88,2,12
77332309,52.34271,4.79129,99,2,20,3.87,1,231
37430858,52.37316,4.94433,115,3,63,3.87,1,292
60711286,52.36592,4.82842,99,3,122,3.87,1,253
23842289,52.38529,4.8882,195,2,205,3.87,1,239
14360575,52.36918,4.86304,75,4,237,3.87,1,0
12448020,52.38196,4.88825,79,4,245,3.87,2,266
33351900,52.3575,4.8526,110,1,59,3.86,2,60
11727002,52.3628,4.86715,100,2,71,3.86,1,25
29650604,52.37295,4.92027,69,3,193,3.86,1,268
125379310,52.33127,4.87426,80,1,40,3.85,1,11
5750107,52.3874,4.87962,165,2,278,3.85,1,278
173959730,52.38225,4.88672,300,1,56,3.84,1,0
120569848,52.36685,4.84321,90,3,98,3.84,2,317
30827622,52.37461,4.8799,65,3,123,3.84,1,228
10154967,52.36777,4.84975,55,3,171,3.84,2,2
6870134,52.35555,4.89838,115,3,172,3.84,2,56
3267693,52.37389,4.86932,70,3,302,3.84,2,0
156790830,52.38021,4.88415,180,2,19,3.83,3,247
12690109,52.37538,4.89222,75,2,43,3.83,2,6
71789267,52.3814,4.88411,150,4,113,3.83,1,2
82297492,52.36874,4.88184,80,2,118,3.83,1,35
22787522,52.38857,4.88553,90,3,210,3.83,1,108
1347048,52.37395,4.87193,250,4,284,3.83,2,125
1740785,52.35549,4.90852,96,3,327,3.83,2,227
141648682,52.37204,4.90889,150,2,13,3.82,1,7
76364838,52.35947,4.86491,100,2,134,3.82,1,6
12283567,52.36261,4.82664,70,2,190,3.82,1,137
17140193,52.38991,4.88719,125,2,51,3.81,1,8
29360401,52.33586,4.94064,68,3,160,3.81,1,196
42396683,52.37785,4.88061,109,1,160,3.81,2,289
12856622,52.37798,4.89197,175,3,162,3.81,6,3
24414973,52.3674,4.89019,135,2,190,3.81,1,242
5893654,52.35843,4.90764,119,4,279,3.81,1,194
4684764,52.37633,4.8749,80,3,10,3.8,2,7
37858684,52.37538,4.91525,130,3,45,3.8,2,176
133928340,52.37552,4.89771,85,3,86,3.8,1,94
11125718,52.37042,4.90894,120,6,110,3.8,3,43
15465345,52.36743,4.88949,89,2,164,3.8,3,5
1212765,52.35207,4.85856,79,1,13,3.79,2,165
212600641,52.36266,4.92959,93,1,27,3.79,13,0
3786292,52.37563,4.87471,174,1,64,3.79,1,214
68338234,52.36682,4.87948,240,2,130,3.79,8,0
40138000,52.34655,4.86193,87,4,170,3.79,1,52
117789690,52.35265,4.78931,131,2,99,3.78,1,152
10965649,52.36742,4.89136,325,7,140,3.78,1,214
15812999,52.37633,4.88138,102,3,226,3.78,1,254
2604093,52.36021,4.89934,55,2,315,3.78,1,0
2857490,52.36288,4.86133,130,2,21,3.77,1,0
199638619,52.35455,4.87843,91,2,21,3.77,2,23
210872154,52.3556,4.90534,200,3,28,3.77,2,336
212404256,52.42088,4.9057,80,2,30,3.77,1,190
6925102,52.37708,4.86047,90,3,263,3.77,2,212
119750485,52.36632,4.89795,240,3,76,3.76,1,180
103093723,52.37561,4.89728,71,3,110,3.76,2,188
3925774,52.3609,4.91274,75,1,123,3.76,2,6
31960318,52.37195,4.85227,70,1,17,3.75,1,13
44581247,52.35713,4.81189,45,2,26,3.75,1,1
155784925,52.3685,4.88526,140,2,64,3.75,1,47
49769793,52.3186,4.94459,49,2,127,3.75,1,31
3018316,52.37043,4.88072,138,3,232,3.75,1,100
209048935,52.37428,4.89933,99,3,32,3.74,2,83
6986079,52.38353,4.84563,175,2,78,3.74,1,133
126245396,52.37011,4.88514,180,2,92,3.74,2,241
1347048,52.3719,4.8707,250,4,170,3.74,2,56
10988986,52.38183,4.88454,265,2,198,3.74,1,136
50097545,52.32265,4.9455,35,1,25,3.73,1,29
389623,52.36459,4.8739,159,4,25,3.73,2,111
2339838,52.35399,4.91763,99,2,30,3.73,1,10
144928163,52.36616,4.8901,180,2,74,3.73,1,161
72822537,52.3635,4.90566,80,3,126,3.73,1,83
4898287,52.35359,4.90118,150,3,192,3.73,1,206
4188143,52.36385,4.93366,75,4,290,3.73,1,228
73611120,52.36239,4.90519,90,2,71,3.72,1,109
123230667,52.38332,4.85568,75,2,81,3.72,1,116
5320275,52.36031,4.86305,80,1,210,3.72,1,21
3529778,52.37261,4.89646,175,2,258,3.72,2,277
143765604,52.36934,4.86836,103,1,79,3.71,1,55
31168044,52.36003,4.86398,75,2,124,3.71,2,0
20445818,52.34547,4.90151,74,2,151,3.71,1,128
141126395,52.37463,4.84542,120,2,9,3.7,1,1
11125718,52.37114,4.90816,195,6,222,3.7,3,43
141349719,52.33952,4.91973,200,2,8,3.69,1,77
70163,52.35282,4.8982,230,3,23,3.69,2,128
4132245,52.38783,4.8794,105,1,71,3.69,1,4
50616550,52.34332,4.78939,70,2,150,3.69,2,260
9427752,52.35977,4.89483,120,3,69,3.68,1,1
6749124,52.3737,4.88783,160,2,256,3.68,1,202
236465829,52.37548,4.87167,99,1,11,3.67,1,0
93268250,52.36571,4.87518,110,2,11,3.67,1,0
158400239,52.37961,4.89224,129,3,11,3.67,2,42
14710236,52.3409,4.90496,66,3,121,3.67,1,6
237046264,52.37354,4.96931,90,2,10,3.66,1,118
224488157,52.35757,4.92707,99,2,21,3.66,1,0
59888670,52.35679,4.92345,85,2,31,3.66,1,3
1759192,52.35475,4.94273,135,2,77,3.66,1,32
34766058,52.35948,4.93714,70,2,92,3.66,1,15
12027723,52.37538,4.84919,39,1,114,3.66,2,0
